DUB,Substrate,label,Ubibrowser2,Ubibrowser2_domain_motif,TransDSI
P51784,O95863,1,1.9536,1.32,0.893943727016449
Q70CQ2,Q9UKV5,1,6.0532,4.09,0.3164300322532654
Q14694,Q96DH6,1,4.28,4.28,0.17220796644687653
Q9H0E7,Q15910,1,3.3744,2.28,0.4722513258457184
Q86UV5,Q04206,1,22.616064,11.7792,0.9843568205833435
Q93009,P46937,1,18.254592,6.566399999999999,0.8373287320137024
Q9UGI0,Q9P2Y5,1,3.6696,1.32,0.8172630071640015
Q93008,Q9Y4L5,1,2.6268,1.32,0.2571204900741577
O94966,Q01844,1,8.36352,3.8016,0.12532272934913635
Q96FW1,Q9UPY5,1,9.3304,4.28,0.3704885244369507
P46736,O60674,1,19.21128,2.28,0.9095343351364136
Q9BXU7,O95863,1,1.9536,1.32,0.8975324034690857
Q53GS9,O96017,1,7.748352,6.566399999999999,0.8728589415550232
P45974,O43623,1,1.9536,1.32,0.9078934788703918
Q9UK80,Q08050,1,23.440608,11.7792,0.9221283197402954
Q96RU2,P40763,1,11.789424,2.28,0.0071638403460383415
Q96FW1,P22736,1,2.6268,1.32,0.8236125111579895
P40818,Q9HCE0,1,10.117,3.35,0.9936676621437073
Q70CQ1,Q86WV6,1,48.7344,22.152,0.705570638179779
Q9UPU5,O75385,1,7.8752,4.28,0.8812567591667175
Q93008,P47895,1,2.6268,1.32,0.2529734969139099
Q96G74,P13010,1,3.58,1.0,0.04323573410511017
Q70CQ1,P60484,1,66.951296,24.0832,0.9847186207771301
Q15040,Q07820,1,1.48,1.0,0.9940553903579712
Q14694,Q13309,1,3.3744,2.28,0.46722617745399475
Q9NQC7,Q15154,1,12.9256,4.28,0.9999853372573853
Q93008,O00512,1,8.998,4.09,0.976841390132904
Q93008,Q8WTU0,1,2.28,2.28,0.3764505088329315
Q9Y6I4,Q15022,1,4.3776,2.28,0.4429677426815033
P40818,P48431,1,23.440608,11.7792,0.6348337531089783
P54252,Q13635,1,2.18,1.0,0.5854578614234924
Q9Y6I4,O95863,1,1.9536,1.32,0.8969578146934509
P45974,P49411,1,8.2176,4.28,0.29758521914482117
Q93008,O14684,1,2.8776,1.32,0.8895826935768127
O94782,P10914,1,4.5372,2.28,0.9802998304367065
Q93008,O14641,1,37.225728,12.3264,0.9223741292953491
Q70CQ1,Q9HC16,1,1.32,1.32,0.039578698575496674
Q9UPT9,Q9NZQ7,1,1.92,1.0,0.5729795694351196
Q8TEY7,O60260,1,14.8467,4.09,0.808417558670044
Q9P275,Q15910,1,3.3744,2.28,0.4562675356864929
Q93009,Q16204,1,13.6604,9.23,0.9763084053993225
Q5VV17,Q07820,1,1.9536,1.32,0.9979681372642517
P54578,P14635,1,4.9704,2.28,0.9827325344085693
Q9H0E7,P09467,1,1.9536,1.32,0.9888610243797302
Q92560,P46531,1,40.47715584,3.8016,0.9274890422821045
Q93008,P38398,1,71.4489984,6.566399999999999,0.8337554931640625
Q93009,P11474,1,39.20304,14.204,0.7450234293937683
Q93009,O15169,1,55.3284864,6.566399999999999,0.7967463135719299
P51784,P62136,1,2.5344,1.32,0.15984944999217987
P54252,O43474,1,11.5666,1.0,0.9156887531280518
P15374,Q08050,1,1.9536,1.32,0.8674408793449402
Q9Y6I4,Q13887,1,3.3744,2.28,0.9000962376594543
P54252,Q9BXW4,1,1.99,1.0,0.06183748319745064
P54252,O95166,1,3.63,1.0,0.06183748319745064
O00487,P62993,1,1.99,1.0,0.348906546831131
O00487,Q04771,1,7.722,1.32,0.7108847498893738
Q93009,O15524,1,54.8262,9.23,0.4157107174396515
Q14694,Q13485,1,14.44608,6.566399999999999,0.9106053709983826
P45974,Q92769,1,14.27904,9.648,0.6476897597312927
Q93009,P53350,1,73.367424,26.5824,0.8934429287910461
P54578,P12956,1,4.5372,2.28,0.9656057357788086
Q14694,O43474,1,8.998,4.09,0.892773449420929
Q9UPT9,Q16665,1,35.573184,11.7792,0.8452223539352417
Q93009,Q8NHW3,1,18.3677,9.23,0.9840022325515747
Q93009,O75444,1,34.163922,9.23,0.9849861264228821
P35125,Q05586,1,8.287488,3.8016,0.9299992322921753
P45974,P19544,1,4.958,3.35,0.9104704856872559
P09936,P36897,1,19.21128,2.28,0.7759404182434082
P09936,P36897,1,19.21128,2.28,0.7759404182434082
Q8TEY7,P28562,1,32.553216,16.3584,0.6009213328361511
Q9Y6I4,Q9HAW4,1,7.8752,4.28,0.9999990463256836
P51784,O14497,1,6.3344,4.28,0.6690665483474731
Q96RU2,Q9HA47,1,1.32,1.32,0.0229937806725502
Q9UK80,P15407,1,1.9536,1.32,0.9498616456985474
Q9Y4E8,P55212,1,1.99,1.0,0.9092284440994263
Q9H0E7,Q86WV6,1,48.7344,22.152,0.706259548664093
Q86T82,O95863,1,1.9536,1.32,0.8990124464035034
Q14694,P43405,1,6.2928,2.28,0.8418178558349609
A6NNY8,O95786,1,34.509784,17.3416,0.9963544607162476
Q92995,Q8NEB9,1,3.6432,1.32,0.9311250448226929
Q93009,P23759,1,26.82144,9.648,0.5262481570243835
Q9Y5T5,P62979,1,1.48,1.0,0.38301050662994385
P45974,Q9Y4K3,1,256.42346368,24.0832,0.9372332692146301
Q9H0E7,O15169,1,13.067136,6.566399999999999,0.8209042549133301
Q9Y2K6,Q13501,1,11.021208,1.32,0.502760648727417
Q9UMW8,Q15672,1,39.341952,26.5824,0.8668987154960632
P09936,Q15796,1,31.698612,2.28,0.9498801231384277
P09936,P84022,1,31.698612,2.28,0.9498801231384277
Q9Y6I4,P30304,1,2.4288,1.32,0.8513691425323486
Q9NQC7,P59044,1,8.5172,4.28,0.993901252746582
Q93009,Q15910,1,51.870456,2.28,0.44601091742515564
Q9HBJ7,Q8N884,1,2.6268,1.32,0.9866677522659302
Q86T82,Q99814,1,12.082176,6.566399999999999,0.8531529903411865
Q96BN8,O75143,1,1.48,1.0,0.9253554344177246
Q13107,Q15672,1,280.99723392,26.5824,0.8760180473327637
Q5T2D3,P04637,1,97.6482,16.692,0.9903274178504944
Q9UHP3,P46531,1,24.63456,3.35,0.9051023721694946
Q96RU2,P46531,1,38.74811,3.35,0.9021209478378296
Q9H0E7,Q9BZS1,1,23.440608,11.7792,0.9239014983177185
Q9UPT9,Q92905,1,4.5372,2.28,0.5285727977752686
P62068,P06733,1,2.5344,1.32,0.31290119886398315
Q9UMW8,O95863,1,1.9536,1.32,0.8894408345222473
Q93009,Q07820,1,32.0322816,3.8016,0.9944570064544678
Q9Y4E8,Q9UHD2,1,8.36352,3.8016,0.9030927419662476
P40818,Q4U2R8,1,6.8856,2.28,0.7278600335121155
Q92560,Q15831,1,2.6268,1.32,0.9425631165504456
Q96G74,Q14258,1,12.1605,3.35,0.6889057755470276
Q9Y4E8,Q9NVV4,1,2.2,1.0,0.02157340757548809
Q93009,P30304,1,2.904,1.32,0.8325517773628235
O15372,O95863,1,5.626368,3.8016,0.9343216419219971
Q93009,Q16778,1,228.94092,39.135200000000005,0.9943537712097168
Q93009,Q9H8V3,1,4.5372,2.28,0.6716806292533875
Q9Y2K6,O43623,1,2.4288,1.32,0.8949207067489624
Q9Y4E8,Q6N021,1,2.4288,1.32,0.8524287343025208
Q9UMW8,P46531,1,4.958,3.35,0.9019578099250793
Q7L8S5,O00429,1,6.6665,3.35,0.8141884207725525
Q5VVJ2,Q86WV6,1,2.904,1.32,0.6140044331550598
Q9Y4E8,Q9H257,1,1.99,1.0,0.1231769546866417
Q14694,P48764,1,8.2764,2.28,0.9859327673912048
Q93009,P48764,1,4.1952,2.28,0.9856380820274353
Q504Q3,Q99708,1,4.3776,2.28,0.9720709919929504
O94782,Q9BZK7,1,5.626368,3.8016,0.4496038556098938
Q93009,Q96PU5,1,138.31251424,18.1472,0.6457241177558899
O94782,Q16635,1,2.28,2.28,0.0069296411238610744
O94782,P03372,1,50.04713088,6.566399999999999,0.756834864616394
Q53GS9,P42224,1,16.067616,2.28,0.00801008753478527
Q9Y4E8,Q13451,1,5.2992,2.88,0.7383142113685608
Q4G0A6,Q08050,1,1.48,1.0,0.9406077265739441
P54252,Q15382,1,2.18,1.0,0.19571301341056824
Q14694,P24385,1,7.8408,1.32,0.9796044826507568
Q92995,Q96P20,1,6.994944,3.8016,0.9905946254730225
P40818,Q16620,1,54.438192,17.966399999999997,0.9143416285514832
Q96FW1,Q9NZQ7,1,2.8776,1.32,0.7576484084129333
Q5VV17,Q9HCE7,1,4.3608,2.76,0.9039886593818665
P51784,Q15233,1,22.675488,10.4016,0.1853456199169159
Q93008,Q6R327,1,6.3384,2.28,0.5476285219192505
Q9UK80,Q15910,1,4.5372,2.28,0.4662512540817261
Q70EL4,P37275,1,6.3344,4.28,0.8934440016746521
Q6GQQ9,P08069,1,89.77752864,11.7792,0.9136572480201721
Q9UMW8,Q9C0B1,1,1.9536,1.32,0.34130850434303284
P51784,Q16236,1,6.432,3.35,0.9318854212760925
Q93009,Q96C12,1,10.8914,9.23,0.3293815851211548
Q9Y5T5,P01106,1,254.57869056,24.0832,0.8701793551445007
Q93008,Q9H3R0,1,11.2884,4.09,0.7935634255409241
Q96JH7,Q9H040,1,1.9536,1.32,0.49403852224349976
P51784,Q9H040,1,2.4288,1.32,0.6668007969856262
Q9UPT9,Q15465,1,3.9996,1.32,0.178444042801857
Q14694,Q9GZQ8,1,3.6432,1.32,0.12972722947597504
Q92995,Q92547,1,2.5344,1.32,0.7349094748497009
P51784,O00425,1,19.138944,10.4016,0.4453098475933075
Q6GQQ9,P35222,1,2.2,1.0,0.6880098581314087
Q9UGI0,Q8NEB9,1,3.6432,1.32,0.9249709844589233
Q96FW1,P43246,1,3.6696,1.32,0.8406007885932922
Q9P275,Q05195,1,5.626368,3.8016,0.7929980158805847
Q53GS9,P37275,1,6.3344,4.28,0.8900364637374878
Q9NQC7,P42773,1,1.99,1.0,0.7998809814453125
Q7L8S5,O14965,1,1.48,1.0,0.8982135653495789
Q8TEY7,P01106,1,52.98304,24.0832,0.8685204982757568
P54578,Q9UPN3,1,8.2176,4.28,0.0007105684489943087
P54578,Q96RJ0,1,13.799808,3.8016,0.8491672873497009
P54578,P25963,1,6.2928,2.28,0.7182135581970215
Q9Y6I4,P04198,1,36.112928,18.1472,0.886264443397522
Q9UPT9,P46937,1,13.067136,6.566399999999999,0.8457611203193665
Q14694,Q8WX94,1,4.1952,2.28,0.9934858679771423
Q9UGI0,Q9ULT8,1,5.626368,3.8016,0.8679242730140686
Q86UV5,Q8N6T7,1,14.27904,9.648,0.716407299041748
O94782,O95863,1,2.6268,1.32,0.888096809387207
Q93009,Q16656,1,9.0115,3.35,0.9941786527633667
Q93009,P00519,1,72.54821376,6.566399999999999,0.7884144186973572
Q70EK8,P25963,1,2.28,2.28,0.6911922693252563
O94966,Q8IVP5,1,2.8776,1.32,0.02512456476688385
P62068,P26927,1,8.2176,4.28,0.08218447864055634
Q6GQQ9,O60341,1,2.904,1.32,0.3244554400444031
Q9Y6I4,Q01860,1,50.449216,18.1472,0.9391233921051025
Q92560,P60484,1,2.904,1.32,0.9769416451454163
Q8NB14,P01106,1,35.643136,24.0832,0.8665667772293091
O95630,P00533,1,56.015388,5.148,0.7064703106880188
O95630,P00533,1,56.015388,5.148,0.7064703106880188
Q93008,Q9H6Z9,1,5.94,1.0,0.0026397942565381527
Q9P2H5,P03372,1,9.718272,6.566399999999999,0.7560620307922363
O94966,Q9Y6Q9,1,25.91424,11.7792,0.8677891492843628
O94782,P62249,1,1.32,1.32,0.03601754456758499
Q96BN8,P37023,1,10.568448,3.8016,0.7764323949813843
Q70EK9,Q8WYQ5,1,4.3776,2.28,0.06117136776447296
Q9Y4E8,P35659,1,2.6268,1.32,0.20847877860069275
P09936,P25963,1,8.36352,3.8016,0.779878556728363
Q8N5J2,P46937,1,1.48,1.0,0.9544637203216553
Q9UPT9,O75461,1,2.6268,1.32,0.8315157890319824
Q14694,P15880,1,1.9536,1.32,0.0012140931794419885
Q6R6M4,Q16236,1,2.6268,1.32,0.9259840250015259
Q9Y4E8,P60842,1,9.328,4.24,0.4388788640499115
O94782,P55060,0,2.28,2.28,0.5368022918701172
O94782,Q13107,0,8.1391,4.09,0.258281946182251
O94782,Q9H3U1,0,3.8016,3.8016,0.834081768989563
O94782,O14544,0,1.32,1.32,0.5795083045959473
O94782,Q8IZ83,0,1.32,1.32,0.2496200054883957
O94782,O15131,0,17.3416,17.3416,0.0361371785402298
O94782,Q5VXU3,0,2.28,2.28,0.07254842668771744
P35125,Q8N8A2,0,7.8621,2.19,0.7846670746803284
Q6R6M4,P0C7H9,0,1.27,1.0,0.2110998034477234
Q6R6M4,Q14145,0,10.4512,5.68,0.43715202808380127
Q9UPT9,Q96ES7,0,5.4264,1.36,0.0033691732678562403
Q9UPT9,O15511,0,3.9864,1.32,0.49842628836631775
Q9UPT9,P41252,0,4.3776,2.28,0.009202576242387295
Q9UPT9,Q6UWR7,0,2.5344,1.32,0.4542238712310791
Q9UPT9,Q15393,0,2.5344,1.32,0.043050188571214676
Q9UPT9,P61160,0,3.6696,1.32,0.1923031210899353
Q9UPT9,P29016,0,6.9084,2.28,0.16443713009357452
Q92995,Q15038,0,19.21128,2.28,0.15829047560691833
Q92995,Q9BUL9,0,1.9536,1.32,0.8255736231803894
Q92995,P55072,0,8.2764,2.28,0.27006983757019043
Q92995,P36957,0,25.6594,9.23,0.06519224494695663
Q92995,Q13571,0,2.4552,1.32,0.0918353945016861
P45974,Q9BZF1,0,5.626368,3.8016,0.2472318708896637
P45974,Q9BYV2,0,1.9536,1.32,0.5159574151039124
P45974,Q9NYL9,0,1.32,1.32,0.28374549746513367
P45974,P62140,0,2.5344,1.32,0.16511395573616028
P45974,Q96C12,0,9.23,9.23,0.3367488980293274
P45974,O00488,0,2.6268,1.32,0.9392431378364563
P51784,Q14781,0,24.8571,6.39,0.1452149599790573
P51784,Q96DT6,0,1.36,1.36,0.0361701175570488
P51784,P31689,0,1.9536,1.32,0.1069256141781807
P51784,Q6PIJ6,0,4.8262,4.09,0.0032723667100071907
P51784,P0CG48,0,5.6684,1.0,0.3376179337501526
P51784,Q9UIA9,0,2.6904,2.28,0.0007331779925152659
P51784,Q03060,0,1.5576,1.32,0.1631091684103012
Q9Y6I4,Q8N5D0,0,30.099456,16.3584,0.5891140103340149
Q9Y6I4,Q6FIF0,0,2.4288,1.32,0.4057885706424713
Q9Y6I4,Q15717,0,8.2764,2.28,0.16790148615837097
Q9Y6I4,P55884,0,1.32,1.32,0.03518155962228775
Q9Y6I4,Q92731,0,6.994944,3.8016,0.7708825469017029
Q9Y6I4,Q5T2W1,0,14.27904,9.648,0.9375243782997131
Q9Y6I4,P0CG48,0,2.18,1.0,0.33893558382987976
P21580,Q9H4A3,0,8.7381,2.19,0.9025569558143616
Q70EK9,A6NNY8,0,1.5576,1.32,0.256519079208374
Q86UV5,P38159,0,1.9536,1.32,0.15821011364459991
Q86UV5,Q5XPI4,0,14.545152,12.3264,0.9582175016403198
Q9HBJ7,Q7Z434,0,18.243072,12.3264,0.00016244649305008352
Q96FW1,P31944,0,1.97,1.0,0.9360664486885071
Q96FW1,Q8WZ73,0,2.8776,1.32,0.7694729566574097
Q96FW1,Q9UNH7,0,8.9162,4.09,0.3769158720970154
Q96FW1,Q8TA86,0,1.18,1.0,0.8140437602996826
Q96FW1,O75460,0,2.8776,1.32,0.9610172510147095
Q9UGI0,Q15560,0,5.0556,1.32,0.7871415615081787
Q9UGI0,Q9Y508,0,3.3744,2.28,0.6157688498497009
Q5VV17,Q14315,0,1.36,1.36,0.0031501033809036016
Q5VV17,P21333,0,6.0532,4.09,0.002872627694159746
Q5VV17,Q92985,0,17.3416,17.3416,0.9883396625518799
Q5VV17,O14965,0,1.48,1.0,0.910293459892273
Q9BXU7,Q9BXU7,0,8.5172,4.28,0.2860732078552246
Q92560,O75179,0,2.7813,2.19,0.7803305983543396
Q92560,Q9NQV6,0,75.655188,18.9612,0.8362947106361389
Q92560,A6NK58,0,2.4288,1.32,0.0018846886232495308
Q92560,Q5T200,0,3.35,3.35,0.0007284487364813685
Q9UHP3,P04406,0,2.4288,1.32,0.06861860305070877
Q9Y2K6,P15374,0,1.9536,1.32,0.297253280878067
Q9Y2K6,P55201,0,6.3344,4.28,0.534602701663971
Q9Y2K6,Q96RY5,0,3.3744,2.28,0.002335251308977604
Q9Y2K6,P59942,0,1.5576,1.32,0.0532771497964859
Q9Y2K6,O00231,0,2.904,1.32,0.03418673202395439
Q13107,P19438,0,63.487355,3.13,0.41738438606262207
Q13107,Q92556,0,3.6696,1.32,0.025319110602140427
Q86T82,Q5UIP0,0,4.3776,2.28,0.7785879969596863
Q86T82,Q96EB6,0,24.529536,12.3264,0.7965723872184753
Q9Y5T5,Q86UY6,0,6.6665,3.35,0.005633760709315538
Q9Y5T5,Q96JN8,0,2.28,2.28,0.28165391087532043
Q70EK8,Q13867,0,1.32,1.32,0.7877951264381409
Q96BN8,Q9UDY8,0,14.054568,1.32,0.9968655705451965
P54578,Q12769,0,3.9864,1.32,0.44484469294548035
P54578,P12268,0,2.8776,1.32,0.9208254814147949
P54578,P62701,0,4.9704,2.28,0.07740684598684311
P54578,Q15645,0,2.6268,1.32,0.21777866780757904
P54578,Q9BVJ6,0,1.5576,1.32,0.5086513161659241
P54578,Q92905,0,4.9704,2.28,0.5243342518806458
P54578,O00479,0,1.5576,1.32,0.001144486479461193
P54578,P07948,0,4.9704,2.28,0.8183818459510803
O94966,P49327,0,6.164,3.35,0.3190809488296509
O94966,Q13107,0,7.5256,4.09,0.2759159207344055
O94966,P13473,0,5.016,2.28,0.6692900657653809
O94966,Q9BUN8,0,3.02,1.0,0.0012326291762292385
Q9H0E7,P48431,0,32.746176,11.7792,0.6438484191894531
Q9H0E7,P62195,0,3.6696,1.32,0.25229382514953613
Q9H0E7,P61964,0,7.565184,3.8016,0.4445972740650177
Q9H0E7,O95997,0,2.6268,1.32,0.5169131755828857
Q9H0E7,P62191,0,9.313,3.35,0.2649211585521698
P46736,O96015,0,1.32,1.32,0.05396339297294617
P46736,O75150,0,5.016,2.28,0.023173075169324875
P54252,Q14CB8,0,2.6797,1.0,0.13742578029632568
P54252,Q9BUB5,0,1.58,1.0,0.9285199642181396
P54252,Q9P2J5,0,3.02,1.0,0.014578227885067463
P54252,P11182,0,3.03,1.0,0.039114952087402344
P54252,Q02978,0,2.18,1.0,0.02769261598587036
Q4G0A6,O43164,0,1.84,1.0,0.278530091047287
Q9UPU5,Q9NZN8,0,2.28,2.28,0.9726444482803345
P40818,O75791,0,7.5538,1.0,0.39414846897125244
P40818,Q69YN4,0,8.1391,4.09,0.5903026461601257
P40818,O43633,0,7.062,1.32,0.7435017228126526
P40818,P42765,0,2.5344,1.32,0.04758621007204056
P40818,P13164,0,4.5372,2.28,0.09499454498291016
P40818,P42858,0,12.3927,4.09,0.05053435638546944
P40818,P04150,0,19.830528,6.566399999999999,0.7646470069885254
Q8N5J2,Q15038,0,2.2,1.0,0.31473806500434875
Q9NQC7,Q96CV9,0,77.81175072,5.596800000000001,0.978773295879364
Q9NQC7,Q04637,0,3.6696,1.32,0.9963905215263367
Q9NQC7,Q8WVX9,0,2.5344,1.32,0.8422495722770691
Q96JH7,Q9HD20,0,1.92,1.0,0.9052636027336121
Q01804,P05452,0,1.36,1.36,0.00426366925239563
Q96RU2,Q12792,0,1.32,1.32,0.013855156488716602
Q96RU2,Q8TCT7,0,1.5576,1.32,0.5101402997970581
Q96RU2,Q86SX3,0,1.5576,1.32,0.7650948762893677
Q96RU2,P14555,0,1.9536,1.32,0.01300093811005354
Q96DC9,O95863,0,1.9536,1.32,0.9592792391777039
Q93009,Q5STR5,0,1.36,1.36,0.01604744791984558
Q93009,P13693,0,1.99,1.0,0.25093767046928406
Q93009,Q9UPN3,0,7.8752,4.28,0.0006962700863368809
Q93009,P35613,0,1.9536,1.32,0.9954373240470886
Q93009,P17181,0,4.5372,2.28,0.48897403478622437
Q93009,O60356,0,13.953456,1.32,0.3488117754459381
Q93009,P36873,0,13.953456,1.32,0.14814800024032593
Q93009,P63027,0,2.78,1.0,0.4883047044277191
Q93009,P78347,0,3.6696,1.32,0.05154586583375931
Q93009,Q16543,0,3.6432,1.32,0.26050981879234314
Q93009,Q969Q1,0,35.753136,17.966399999999997,0.4809659421443939
Q93009,P41002,0,4.5372,2.28,0.9823347330093384
Q93009,P15923,0,53.39765376,10.4016,0.9988093376159668
Q93009,O00308,0,26.874816,9.6672,0.8524126410484314
Q93009,Q8IY57,0,44.475552,15.9984,0.0014093703357502818
Q93009,Q9NX47,0,13.067136,6.566399999999999,0.47912710905075073
Q93009,Q9H6Z9,0,2.2,1.0,0.002634546486660838
Q93009,Q9Y3C5,0,5.352336,1.32,0.23737378418445587
Q93009,Q86SQ0,0,67.115536,33.7264,0.6821156740188599
Q93009,P33778,0,37.804688,17.3416,0.9943537712097168
Q93009,Q8NBN3,0,3.35,3.35,0.9869198799133301
Q93009,Q92731,0,47.1586368,5.596800000000001,0.7508086562156677
Q93009,Q9Y6K1,0,91.638495,4.09,0.6233406066894531
Q53GS9,O43159,0,2.1488,1.36,0.00043951350380666554
Q53GS9,Q04771,0,17.69424056,4.2568,0.7073827981948853
Q53GS9,O60885,0,6.0532,4.09,0.27663928270339966
Q7L8S5,Q8N1B4,0,1.32,1.32,0.0010960072977468371
Q7L8S5,P37198,0,1.99,1.0,0.9621614217758179
Q9P275,P60006,0,1.18,1.0,0.0031338122207671404
Q9P275,P54652,0,2.5344,1.32,0.01277171727269888
Q70EL4,Q8WZ73,0,3.3744,2.28,0.705461859703064
P15374,P12268,0,3.3744,2.28,0.8627287149429321
Q70CQ1,O95071,0,19.19952,9.648,0.8785354495048523
Q70CQ1,Q96S55,0,1.9536,1.32,0.2632344961166382
Q70CQ1,P42704,0,5.0504,4.28,0.83658367395401
Q8TEY7,P24001,0,3.9864,1.32,0.8141103982925415
Q8TEY7,Q13618,0,10.060644,1.32,0.2533314526081085
Q8TEY7,Q9Y4E8,0,2.4288,1.32,0.268615186214447
Q8TEY7,O95714,0,14.314752,6.566399999999999,0.5479154586791992
Q96G74,P13807,0,2.4288,1.32,0.462778240442276
Q96G74,P30876,0,2.4288,1.32,0.9740418195724487
O15372,Q9P2A4,0,4.713984,1.32,0.049038365483284
Q9Y4E8,O95777,0,1.96,1.0,0.03284125775098801
Q9Y4E8,Q13228,0,2.2,1.0,0.00921766646206379
Q9Y4E8,P35637,0,32.27796,8.892,0.13287143409252167
Q9Y4E8,P00540,0,6.336,2.88,0.909794270992279
Q9Y4E8,Q9BQ48,0,1.18,1.0,0.0041222651489079
Q9Y4E8,Q13033,0,6.336,2.88,0.5678378343582153
Q9Y4E8,Q9HBH9,0,6.336,2.88,0.8814598321914673
Q9Y4E8,Q9BY43,0,2.2,1.0,0.08492840081453323
Q9Y4E8,P84243,0,9.328,4.24,0.005099554546177387
Q504Q3,Q13247,0,1.32,1.32,0.3560463786125183
O00487,P10515,0,1.7272,1.36,0.04590921849012375
O00487,Q9BRP4,0,3.5768,1.36,0.4236231744289398
O00487,Q8TAK6,0,2.6656,1.36,0.843817412853241
Q9UK80,O43896,0,5.626368,3.8016,0.6451685428619385
Q9UK80,P36402,0,5.626368,3.8016,0.6279717683792114
Q9UK80,O15084,0,1.5576,1.32,0.7060931324958801
Q70CQ2,Q8N5H7,0,2.28,2.28,0.5811862349510193
O95630,Q7Z7A4,0,5.4372,2.76,0.6400259137153625
Q6GQQ9,Q9UM11,0,2.904,1.32,0.33481892943382263
Q6GQQ9,Q13501,0,13.953456,1.32,0.4315283000469208
Q6GQQ9,Q9H845,0,1.48,1.0,0.009133686311542988
Q6GQQ9,P20618,0,1.99,1.0,0.002858808496966958
Q6GQQ9,Q9NWT6,0,1.9536,1.32,0.08623970299959183
Q14694,O75385,0,4.3143,2.19,0.8819290995597839
Q14694,O00571,0,25.95312,9.648,0.46282869577407837
Q14694,Q8WXF1,0,16.9832,9.23,0.18028518557548523
Q14694,Q8WVV9,0,1.9536,1.32,0.18453727662563324
Q14694,O95199,0,1.5576,1.32,0.10189961642026901
Q14694,Q86SE9,0,8.287488,3.8016,0.9620042443275452
Q14694,O75170,0,4.1952,2.28,0.003774618962779641
Q14694,P46531,0,10.117,3.35,0.9018889665603638
Q14694,O94874,0,4.8262,4.09,0.0005406190175563097
Q14694,Q13501,0,3.6432,1.32,0.4923892915248871
Q14694,Q13310,0,33.5049,9.23,0.17866045236587524
Q14694,P06733,0,2.4288,1.32,0.31086796522140503
Q14694,Q8TEQ6,0,13.799808,3.8016,0.5537841320037842
